Amount,TimeOfDay,DaysSince,TransactionFreq,IsInternational,IsHighRiskCat,HasRecentFraud,FraudLabel
100.44,16.81,1012,0.594618,false,false,false,0
17489.67,2.70,30,0.092575,true,true,false,1
101.58,12.23,890,0.651329,true,false,false,0
19196.00,5.64,65,0.084609,true,true,false,1
279.75,20.52,774,0.339322,true,false,false,0
8659.92,1.85,68,0.087964,true,false,false,1
84.78,11.96,669,0.500743,false,false,false,0
211.98,11.82,877,0.671709,true,true,false,0
404.70,7.45,638,0.371147,false,false,false,0
186.01,17.33,787,0.391298,false,false,false,0
18757.10,2.00,35,0.078529,true,true,false,1
239.28,20.16,405,0.553451,true,false,true,0
167.09,13.53,713,0.305806,false,false,false,0
351.54,17.91,1024,0.487110,false,false,false,0
278.65,9.42,704,0.495333,false,false,false,0
371.88,13.55,733,0.373573,false,false,false,0
271.24,17.34,414,0.422248,false,false,false,0
16642.36,4.47,45,0.101377,true,false,false,1
159.02,11.24,897,0.459790,false,false,true,0
177.45,17.94,918,0.543280,false,false,false,0
382.73,15.27,385,0.622782,false,false,false,0
117.23,12.66,758,0.504037,false,false,false,0
306.68,14.12,419,0.672700,true,false,false,0
9539.34,1.90,53,0.137791,true,false,true,1
270.84,12.86,921,0.393567,true,false,false,0
312.49,8.10,990,0.449092,false,false,false,0
15975.16,4.11,14,0.124860,true,false,false,1
234.49,11.91,371,0.501374,false,true,false,0
26.61,16.62,607,0.672488,false,true,false,0
168.76,15.50,641,0.654148,false,false,false,0
192.40,10.32,977,0.548534,false,false,false,0
47.00,17.94,616,0.510915,true,false,false,0
10225.85,3.41,31,0.140799,true,true,false,1
173.16,14.61,529,0.306565,true,false,false,0
79.79,17.64,748,0.662223,false,true,false,0
82.16,7.03,863,0.396870,false,false,false,0
299.04,14.07,607,0.682906,false,false,false,0
164.98,13.04,594,0.482511,false,false,false,0
6528.08,2.65,28,0.195539,true,true,true,1
7002.79,3.02,53,0.067820,false,true,false,1
267.62,7.37,781,0.549771,false,false,false,0
254.30,17.59,495,0.375512,false,false,false,0
299.04,15.56,657,0.610814,false,false,false,0
182.63,20.13,1021,0.651112,true,false,false,0
292.44,15.38,1041,0.428574,true,false,false,0
15345.75,1.16,42,0.102174,true,false,false,1
83.79,18.63,947,0.530236,false,true,false,0
244.35,8.88,983,0.489556,false,false,false,0
243.21,15.93,670,0.663728,false,false,false,0
6515.82,0.36,62,0.062141,true,true,false,1
277.80,18.64,472,0.488355,false,false,false,0
264.20,15.24,958,0.439074,false,false,false,0
18.18,7.78,733,0.640361,false,false,false,0
361.95,14.26,1021,0.561899,false,false,false,0
166.46,20.65,687,0.552943,false,false,false,0
14600.10,5.19,33,0.136144,true,true,false,1
79.83,20.45,1051,0.530065,true,false,false,0
260.15,9.75,372,0.516403,false,false,false,0
13051.92,4.99,42,0.066355,true,true,false,1
261.33,11.73,729,0.489186,false,false,false,0
36.54,9.70,837,0.688040,true,false,false,0
113.45,20.10,548,0.420404,false,false,false,0
15018.87,2.99,53,0.110624,true,true,false,1
6171.28,3.12,28,0.061496,true,true,false,1
16387.19,5.96,69,0.053949,true,true,false,1
320.70,17.66,594,0.398771,false,true,false,0
382.95,12.30,1060,0.577900,false,true,false,0
333.22,15.63,918,0.512605,false,true,false,0
55.60,14.50,468,0.362035,true,false,false,0
396.73,17.42,400,0.559566,false,false,false,0
31.40,15.18,1021,0.694446,false,false,false,0
15381.84,4.65,38,0.182773,true,false,false,1
68.61,12.41,379,0.430817,false,false,false,0
11739.66,1.65,43,0.124757,true,true,false,1
67.92,16.08,741,0.362221,true,false,false,0
6728.18,1.43,11,0.198698,true,true,false,1
68.56,15.56,835,0.630398,false,false,false,0
28.57,9.99,804,0.478128,false,false,false,0
349.18,9.43,722,0.459665,false,false,false,0
388.82,9.55,826,0.559841,false,false,false,0
214.21,15.89,1018,0.329063,false,false,false,0
74.41,12.91,859,0.304987,false,false,false,0
7934.53,2.10,57,0.145889,true,true,true,1
185.09,8.13,852,0.675311,false,true,false,0
223.67,12.25,960,0.520423,false,false,false,0
6740.36,3.52,54,0.102969,false,true,true,1
7892.06,0.05,44,0.159257,true,true,false,1
204.96,14.66,588,0.425163,false,false,false,0
86.61,10.63,373,0.629216,false,true,false,0
28.11,20.39,901,0.577264,false,false,false,0
244.50,20.31,688,0.310186,false,false,false,0
388.30,12.71,835,0.320273,false,false,false,0
371.98,16.37,535,0.442240,false,false,false,0
9879.32,4.77,28,0.066879,true,true,false,1
8656.65,0.06,66,0.122800,true,true,true,1
48.26,20.75,445,0.445670,false,false,false,0
344.27,13.74,464,0.458736,false,false,true,0
289.24,20.01,565,0.343235,false,false,false,0
14738.18,0.22,59,0.070747,false,true,false,1
56.07,11.94,478,0.468445,true,false,false,0
368.68,11.66,982,0.335393,false,true,false,0
19965.52,5.39,52,0.166351,true,false,true,1
9222.50,5.13,38,0.066375,false,true,false,1
98.77,19.53,1056,0.307411,false,false,false,0
111.42,19.85,985,0.437802,true,false,false,0
16077.30,2.06,44,0.169058,true,true,false,1
16776.94,1.33,10,0.096354,true,false,false,1
371.71,20.07,607,0.625693,false,false,false,0
130.94,18.06,697,0.574732,false,false,false,0
13412.77,4.74,17,0.081390,false,false,true,1
64.82,7.79,666,0.350140,false,false,false,0
362.99,13.19,881,0.344182,false,false,false,0
10177.34,5.90,10,0.181935,false,true,false,1
79.98,10.65,694,0.564281,true,false,false,0
331.07,17.85,1035,0.543177,false,false,false,0
106.66,14.56,749,0.418611,false,false,false,0
27.72,13.19,1058,0.329254,false,false,false,0
250.63,7.62,372,0.401640,false,false,false,0
206.33,8.34,455,0.541736,false,false,false,0
94.83,9.61,856,0.660945,false,false,false,0
286.79,13.99,490,0.410951,false,false,false,0
237.78,16.19,810,0.455503,true,false,false,0
85.31,10.16,615,0.642408,false,false,false,0
206.08,12.95,413,0.595379,false,false,false,0
123.82,12.81,507,0.666248,false,false,false,0
406.43,18.96,483,0.575002,false,false,false,0
10379.28,1.40,42,0.112340,false,false,false,1
317.15,20.27,897,0.527663,false,false,false,0
52.63,14.31,854,0.669461,false,true,false,0
12028.13,1.64,36,0.117298,true,true,false,1
268.13,8.54,843,0.555398,false,false,false,0
336.14,15.23,990,0.350861,false,false,false,0
7383.89,2.04,45,0.190612,false,false,false,1
5276.49,4.76,32,0.184021,true,false,false,1
110.83,19.13,427,0.392013,true,false,false,0
202.21,20.24,1056,0.375583,false,false,false,0
12004.81,2.53,46,0.067606,true,true,false,1
166.39,19.65,686,0.364076,true,false,false,0
189.06,11.40,1033,0.315857,false,false,false,0
314.38,8.14,395,0.636177,true,false,false,0
5544.04,4.87,20,0.089343,true,false,false,1
55.30,17.61,470,0.489248,false,false,false,0
10005.48,2.17,15,0.178986,false,false,false,1
17782.52,2.35,43,0.151231,true,true,false,1
8211.63,5.31,16,0.136708,true,false,false,1
80.63,9.44,755,0.411879,false,false,false,0
16472.48,5.59,56,0.104033,false,false,false,1
113.30,17.76,978,0.314585,false,false,false,0
18280.22,0.99,24,0.123714,false,false,false,1
270.22,7.11,903,0.663900,false,true,false,0
179.41,8.10,978,0.697765,false,true,false,0
406.46,18.30,423,0.563503,false,true,false,0
115.77,18.74,776,0.457584,false,false,false,0
251.28,13.07,369,0.552268,false,false,false,0
382.44,9.37,375,0.400429,false,false,false,0
7377.49,5.96,54,0.171953,true,true,false,1
209.37,8.65,680,0.341909,false,true,false,0
15959.63,5.26,23,0.147542,true,true,false,1
50.65,12.94,494,0.669752,false,false,false,0
257.76,20.73,464,0.555728,false,false,false,0
245.86,12.16,724,0.632422,false,false,false,0
11826.12,3.51,35,0.193683,false,false,false,1
16010.24,2.12,43,0.078955,true,true,false,1
14535.60,3.73,60,0.076863,true,true,false,1
54.69,15.89,365,0.512520,false,false,false,0
255.85,9.07,493,0.431580,false,false,false,0
98.88,15.51,592,0.337664,false,false,false,0
188.54,12.59,1051,0.616888,false,false,false,0
399.88,12.45,883,0.461576,false,false,false,0
92.09,9.25,1084,0.577491,false,false,false,0
7689.22,0.35,24,0.060652,true,true,false,1
259.83,20.09,962,0.575706,false,false,false,0
58.49,17.55,932,0.330629,false,false,false,0
306.85,18.08,904,0.558769,false,false,false,0
101.89,20.46,739,0.686906,false,false,false,0
53.02,13.44,599,0.404472,false,false,false,0
11607.33,5.68,44,0.059143,false,true,true,1
16.32,18.78,457,0.472888,false,false,false,0
58.39,10.48,678,0.378155,false,false,false,0
365.56,12.94,370,0.598812,false,false,false,0
7612.24,1.68,20,0.053869,false,true,true,1
359.28,19.87,968,0.489684,true,false,false,0
12321.71,5.36,42,0.082873,true,false,true,1
184.38,13.33,890,0.377064,false,false,true,0
60.61,16.48,997,0.362411,false,false,false,0
8389.25,1.47,21,0.178127,true,false,false,1
292.30,17.94,798,0.625832,true,false,false,0
135.13,7.83,563,0.503249,false,false,false,0
245.71,7.87,948,0.639396,false,false,false,0
10541.80,4.78,67,0.104157,false,false,true,1
309.12,8.45,502,0.577576,false,false,false,0
238.40,10.80,1026,0.654626,false,false,false,0
46.54,8.07,409,0.426503,false,false,false,0
11529.76,5.33,57,0.094160,false,true,false,1
19151.44,4.45,53,0.121331,true,true,true,1
8778.16,5.51,65,0.088576,true,false,false,1
14553.05,0.38,42,0.182683,true,true,true,1
322.89,14.43,706,0.583605,false,false,false,0
7026.64,5.68,13,0.165223,true,true,false,1
7558.22,0.27,33,0.078697,false,true,true,1
5600.97,0.49,30,0.184560,false,false,false,1
137.39,20.09,484,0.403565,false,true,false,0
18.26,8.61,472,0.307660,false,false,false,0
374.80,11.88,871,0.693137,false,false,false,0
232.83,7.57,758,0.599999,true,false,false,0
51.05,10.66,505,0.646689,true,false,false,0
327.27,10.29,1032,0.412200,false,false,false,0
64.77,10.44,532,0.502528,false,false,false,0
8610.34,5.05,34,0.180114,false,false,false,1
281.73,7.02,981,0.611008,false,true,false,0
26.37,19.36,661,0.524252,true,false,false,0
351.25,12.41,808,0.576916,false,false,false,0
5760.78,5.68,30,0.105759,false,false,true,1
258.73,8.19,965,0.436460,true,false,false,0
11772.03,2.97,12,0.176058,false,false,false,1
186.87,11.11,1022,0.534112,false,false,false,0
52.25,17.30,453,0.676637,false,false,false,0
5908.18,3.70,37,0.153598,true,false,false,1
93.64,15.56,724,0.515383,true,false,false,0
11853.51,3.29,35,0.089314,true,false,true,1
290.04,19.84,407,0.317292,false,false,false,0
279.98,12.65,617,0.693509,false,false,false,0
227.39,14.83,1080,0.636016,false,false,false,0
335.96,14.21,1039,0.698813,true,false,false,0
232.35,18.90,477,0.578161,false,false,false,0
18517.23,3.65,24,0.126682,false,true,true,1
16963.24,4.14,41,0.108033,true,false,true,1
41.03,13.59,721,0.320531,false,false,false,0
5002.41,5.19,36,0.084505,true,true,false,1
296.40,19.37,496,0.697296,false,false,false,0
191.40,14.50,1062,0.447234,false,false,false,0
19813.23,0.53,37,0.126623,true,false,false,1
58.27,13.07,717,0.380901,false,true,false,0
402.30,15.51,457,0.458634,false,false,false,0
232.70,8.32,868,0.683422,false,false,false,0
269.30,8.56,410,0.632519,false,false,false,0
93.26,18.26,934,0.479495,false,false,false,0
214.57,9.98,520,0.532919,false,false,false,0
129.43,18.30,427,0.324235,false,false,false,0
231.68,16.65,773,0.599834,true,false,false,0
147.93,17.17,516,0.319424,false,false,false,0
270.91,12.85,658,0.563070,false,false,false,0
310.14,15.49,949,0.578385,false,false,false,0
360.12,14.33,1023,0.323221,false,false,false,0
403.85,10.68,1087,0.690911,false,false,false,0
15927.81,5.47,21,0.095707,false,true,false,1
74.74,20.41,817,0.529762,false,false,false,0
237.16,19.45,824,0.595041,false,false,false,0
18995.79,0.98,69,0.169137,true,true,false,1
13796.04,3.79,14,0.083813,false,true,false,1
15240.56,0.33,68,0.118691,false,true,true,1
241.86,10.35,813,0.346101,false,false,false,0
9363.07,3.95,44,0.118426,true,true,false,1
17.61,15.73,954,0.478193,false,false,false,0
68.88,16.71,550,0.442634,false,false,false,0
19650.33,5.21,30,0.083120,true,true,false,1
14599.36,4.92,35,0.100886,true,false,false,1
165.92,12.28,793,0.692058,false,false,false,0
328.71,7.42,563,0.323554,false,false,false,0
232.58,17.13,1068,0.656272,true,false,false,0
18755.59,3.38,38,0.058407,true,false,false,1
275.58,8.32,867,0.683050,true,false,false,0
27.65,20.50,760,0.361767,false,false,false,0
332.70,10.64,640,0.498810,false,false,false,0
300.62,14.03,844,0.322933,false,false,false,0
34.46,15.98,655,0.347153,true,false,false,0
307.55,18.85,460,0.472530,false,false,false,0
14043.21,0.93,40,0.073576,true,true,false,1
175.70,7.76,593,0.467468,false,false,false,0
171.19,19.36,687,0.506128,true,false,false,0
286.11,9.53,452,0.506121,false,false,false,0
13811.99,5.99,16,0.153530,true,false,true,1
311.64,20.00,834,0.522099,false,false,false,0
346.81,14.90,436,0.639075,false,false,false,0
218.32,18.70,647,0.383959,false,false,false,0
18494.81,3.23,50,0.134004,false,true,false,1
15436.89,1.64,67,0.177908,true,true,true,1
130.26,20.46,758,0.450860,true,false,false,0
22.68,18.05,593,0.494582,false,false,false,0
217.00,13.42,994,0.409243,false,false,true,0
304.59,9.02,834,0.354763,false,false,false,0
406.58,20.32,1071,0.668486,false,false,false,0
11115.08,1.95,11,0.185906,false,false,false,1
140.84,14.07,570,0.615534,false,true,false,0
26.53,15.14,993,0.466324,false,false,false,0
334.53,20.06,392,0.337292,false,false,false,0
19141.00,2.80,27,0.156927,true,true,false,1
297.90,7.69,563,0.380287,false,false,false,0
130.44,14.18,586,0.629174,true,false,false,0
110.82,14.86,754,0.416853,false,false,false,0
264.51,20.44,375,0.439775,true,false,false,0
9071.08,0.90,52,0.087294,true,false,false,1
54.87,20.33,905,0.669789,false,false,false,0
9783.14,2.89,26,0.187588,false,false,false,1
16646.14,2.73,20,0.191860,false,false,false,1
395.96,15.18,663,0.516244,false,false,false,0
12801.07,2.42,34,0.092195,true,false,false,1
32.20,9.04,373,0.573307,false,false,false,0
155.30,9.08,485,0.310359,false,true,false,0
8501.83,5.37,66,0.117875,true,true,true,1
169.45,11.74,435,0.490478,false,false,false,0
305.19,17.98,870,0.474734,false,false,false,0
14328.03,2.91,65,0.172511,true,false,false,1
29.24,20.31,655,0.582358,true,false,false,0
279.66,18.56,638,0.579684,false,false,false,0
19265.82,0.82,34,0.071188,true,true,false,1
221.56,7.97,737,0.422427,false,false,false,0
347.21,9.60,792,0.550660,false,false,false,0
10232.70,3.43,19,0.101042,true,true,false,1
15478.76,3.57,26,0.176278,true,false,false,1
115.60,16.84,988,0.329891,false,false,false,0
295.77,19.25,800,0.454682,false,false,false,0
284.26,20.69,773,0.322479,false,false,false,0
268.91,18.54,1043,0.641236,true,false,false,0
296.62,20.59,925,0.534911,false,false,false,0
150.56,13.05,497,0.660480,false,false,false,0
18975.91,1.04,16,0.052380,false,false,false,1
358.71,19.62,571,0.351724,false,false,false,0
7179.83,5.86,59,0.071856,false,true,true,1
139.25,15.47,775,0.675443,false,true,false,0
11986.74,1.38,13,0.068686,false,true,true,1
236.66,18.20,468,0.395529,false,false,false,0
10925.04,1.91,19,0.053614,false,false,false,1
16179.33,0.16,66,0.074004,true,true,false,1
13734.14,1.25,27,0.062443,false,true,false,1
16986.82,1.27,32,0.150117,true,false,false,1
16087.00,4.89,14,0.169080,true,true,true,1
10725.08,1.18,19,0.161234,true,true,false,1
299.32,13.28,650,0.377621,true,false,false,0
35.29,20.23,1064,0.686451,false,false,false,0
17438.29,3.80,24,0.127020,true,false,false,1
102.33,9.89,367,0.555786,false,false,false,0
14368.89,5.69,16,0.156289,false,true,true,1
182.56,10.12,460,0.465150,true,false,false,0
398.68,13.55,630,0.373886,false,false,false,0
255.16,14.56,675,0.575760,false,true,false,0
16095.61,2.80,56,0.054123,true,true,false,1
5420.33,2.24,51,0.193083,true,true,false,1
162.03,11.96,798,0.670041,false,false,false,0
221.38,11.80,689,0.577707,false,false,false,0
5382.50,5.48,35,0.085999,true,false,false,1
76.96,11.09,742,0.382863,false,false,false,0
382.60,13.67,528,0.301854,false,false,false,0
7782.58,1.16,20,0.055044,false,true,false,1
185.72,16.45,970,0.678626,true,false,false,0
13823.60,0.72,64,0.180819,false,true,false,1
380.25,20.52,1039,0.362084,false,false,false,0
264.52,8.64,805,0.393066,false,false,false,0
103.30,12.72,619,0.502260,false,false,false,0
100.50,17.49,691,0.411480,false,false,false,0
48.50,12.97,986,0.679578,false,false,false,0
69.51,13.74,792,0.305096,false,false,false,0
173.82,16.08,488,0.589600,false,false,false,0
260.60,8.48,605,0.326843,false,false,false,0
17420.65,4.49,13,0.075785,true,true,false,1
386.83,13.45,715,0.651115,true,false,false,0
114.26,8.44,703,0.503509,false,false,false,0
408.32,14.02,1090,0.662883,false,false,false,0
11909.76,0.15,23,0.158469,false,false,false,1
13433.25,5.62,12,0.065712,false,false,true,1
279.60,16.26,827,0.575516,false,true,false,0
404.99,12.58,670,0.614004,true,false,false,0
32.36,20.20,522,0.669902,false,false,false,0
401.05,12.31,590,0.616746,true,false,false,0
227.44,19.52,714,0.638853,true,false,false,0
18277.46,2.64,45,0.097456,true,false,false,1
100.20,10.99,940,0.538026,false,false,false,0
17547.00,2.36,52,0.087903,true,true,false,1
369.71,20.21,915,0.576420,false,false,false,0
11626.87,0.16,42,0.132910,true,false,true,1
14894.61,5.05,69,0.123801,false,true,false,1
14982.87,2.31,33,0.143482,true,true,false,1
9696.20,2.32,34,0.147501,false,false,false,1
257.36,17.81,992,0.684821,false,true,false,0
102.88,12.15,1047,0.519330,false,false,false,0
91.98,18.29,698,0.582113,false,true,false,0
14.04,13.62,834,0.385376,false,true,false,0
366.79,18.92,539,0.666659,false,false,false,0
11968.64,5.28,49,0.118521,false,true,true,1
19789.20,3.14,24,0.128806,false,false,false,1
308.35,11.71,675,0.378341,false,false,false,0
214.68,15.79,1059,0.641637,false,false,false,0
166.95,14.42,569,0.409529,false,false,false,0
399.48,11.22,545,0.349049,false,false,false,0
42.48,8.88,790,0.575484,true,false,false,0
14.69,8.17,723,0.572720,false,false,false,0
6621.52,3.85,65,0.090224,true,false,false,1
123.12,12.87,450,0.545454,true,false,false,0
88.20,7.93,1048,0.488887,false,true,false,0
236.62,20.76,760,0.352625,false,false,false,0
221.47,13.52,588,0.354559,false,false,false,0
315.98,16.75,1008,0.632174,false,false,false,0
90.59,18.68,1038,0.686987,false,false,false,0
16.47,17.15,468,0.494268,false,false,true,0
395.05,20.32,398,0.314381,false,false,false,0
238.59,20.70,925,0.331934,false,false,false,0
360.08,14.01,617,0.329658,false,false,false,0
312.72,11.64,909,0.462542,false,false,false,0
100.97,15.84,1063,0.481383,false,false,false,0
105.08,9.57,697,0.698508,false,false,false,0
14818.75,5.88,62,0.065127,true,true,true,1
12633.22,1.27,49,0.194422,false,true,false,1
139.84,11.33,542,0.551972,true,false,false,0
190.27,7.54,834,0.633151,false,true,false,0
220.95,14.98,451,0.518401,false,false,false,0
